ID_IPEDS,STABBR,year,degree_bach,public,enroll_ftug,grant_federal
483425,NC,2015,0,1,15,11.0
483443,CA,2015,0,1,40,36.0
483470,FL,2015,0,1,132,132.0
483504,MI,2015,0,1,83,76.0
483513,TX,2015,0,1,26,26.0
483522,OK,2015,0,1,14,12.0
483568,RI,2015,0,1,103,103.0
483610,CA,2015,0,1,73,48.0
483629,IN,2015,0,1,174,156.0
483638,GA,2015,0,1,37,0.0
483647,OH,2015,0,1,17,17.0
483665,OK,2015,0,1,32,27.0
483692,FL,2015,0,1,93,47.0
483708,NY,2015,0,1,18,18.0
483717,OK,2015,0,1,15,12.0
483726,VA,2015,0,1,3,3.0
483735,TX,2015,0,1,19,18.0
483744,TN,2015,0,1,11,11.0
483753,PA,2015,0,1,40,33.0
483780,VA,2015,0,1,66,0.0
483799,WI,2015,0,1,7,3.0
483805,VA,2015,0,1,98,40.0
483814,VA,2015,0,1,273,202.0
483823,PA,2015,0,1,287,280.0
483841,NY,2015,0,1,71,71.0
483850,NY,2015,0,1,22,22.0
483869,FL,2015,0,1,55,55.0
483878,CA,2015,0,1,34,34.0
483887,TN,2015,0,1,22,20.0
483896,FL,2015,0,1,6,5.0
483902,FL,2015,0,1,68,62.0
483911,IL,2015,0,1,16,15.0
483920,OH,2015,0,1,68,58.0
483939,LA,2015,0,1,31,24.0
483948,LA,2015,0,1,26,26.0
483957,CA,2015,0,1,21,20.0
483966,NV,2015,0,1,38,33.0
483984,IL,2015,0,1,56,52.0
484002,CA,2015,0,1,213,197.0
484011,NY,2015,0,1,52,41.0
484020,NC,2015,0,1,10,10.0
484039,FL,2015,0,1,7,7.0
484048,TX,2015,0,1,16,16.0
484057,MA,2015,0,1,38,2.0
484066,KY,2015,0,1,131,90.0
484075,FL,2015,0,1,38,33.0
484084,IL,2015,0,1,31,20.0
484093,MI,2015,0,1,0,
484109,IN,2015,0,1,25,22.0
484118,MI,2015,0,1,6,3.0
484127,CT,2015,0,1,55,34.0
484136,TX,2015,0,1,37,15.0
484154,TX,2015,0,1,151,120.0
484163,AZ,2015,0,1,64,59.0
484172,FL,2015,0,1,84,80.0
484190,LA,2015,0,1,3,3.0
484206,CA,2015,0,1,13,10.0
484303,WA,2015,0,1,4,0.0
484321,NJ,2015,0,1,80,67.0
484330,KY,2015,0,1,33,26.0
484349,IN,2015,0,1,87,58.0
484358,TN,2015,0,1,207,149.0
484367,CA,2015,0,1,319,256.0
484376,CA,2015,0,1,359,327.0
484385,NY,2015,0,1,278,238.0
484394,UT,2015,0,1,65,45.0
484598,TN,2015,0,1,6,4.0
484604,TX,2015,0,1,557,465.0
484613,AZ,2015,0,1,6906,5841.0
484622,AR,2015,0,1,0,
484631,CA,2015,0,1,61,56.0
484640,CO,2015,0,1,2,2.0
484668,FL,2015,0,1,14,13.0
484677,GA,2015,0,1,4,4.0
484686,LA,2015,0,1,0,
484695,MI,2015,0,1,5,5.0
484701,MO,2015,0,1,0,
484710,NV,2015,0,1,9,9.0
484729,NC,2015,0,1,11,10.0
484738,OK,2015,0,1,0,
484747,TN,2015,0,1,1,1.0
484756,TX,2015,0,1,28,24.0
484765,VA,2015,0,1,0,
484783,PA,2015,0,1,13,13.0
484826,WA,2015,0,1,72,33.0
484871,NY,2015,0,1,27,16.0
484899,AZ,2015,0,1,129,109.0
484905,TX,2015,0,1,214,211.0
484923,VA,2015,0,1,48,42.0
484950,OR,2015,0,1,90,67.0
484996,TX,2015,0,1,65,61.0
485014,NY,2015,0,1,72,68.0
485032,OH,2015,0,1,62,60.0
485111,GA,2015,0,1,1649,1501.0
485120,GA,2015,0,1,13,0.0
485139,IL,2015,0,1,166,120.0
485166,OR,2015,0,1,65,45.0
485193,GA,2015,0,1,15,15.0
485236,PA,2015,0,1,22,9.0
485263,CA,2015,0,1,108,102.0
485281,TX,2015,0,1,1,0.0
485306,AZ,2015,0,1,32,19.0
485342,FL,2015,0,1,44,31.0
485351,FL,2015,0,1,265,139.0
485379,FL,2015,0,1,90,72.0
485388,FL,2015,0,1,96,89.0
485397,PA,2015,0,1,47,43.0
485412,CA,2015,0,1,27,24.0
485458,GA,2015,0,1,105,92.0
